Nâng cấp bắt đầu: 12:01:16_26-10-2025
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/plugin/rewrite_obsolute.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/request_uri.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/timezone.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/utf8/iconv_string_handler.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/utf8/mb_string_handler.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/utf8/php_string_handler.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/utf8/utf8_functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file includes/xtemplate.class.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file index.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/config.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/data.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/data_by_lang.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/data_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/data_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/data_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/default.htaccess.txt | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/index.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/ini.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/mainfile.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/template.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step1.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step2.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step3.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step4.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step5.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step6.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step7.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/step8.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/theme.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/tpl/updatetheme.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file install/update.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin/add_banner.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin/edit_banner.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin/info_plan.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin/show_list_stat.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin.functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/admin.menu.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/blocks/global.banners.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/funcs/addads.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/funcs/click.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/funcs/stats.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/funcs/viewmap.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/language/vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/banners/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/admin/config.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/admin/edit.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/blocks/global.block_facebook_comment_box.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/comment.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/funcs/post.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/comment/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/admin/config.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/admin/row.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/admin/supporter-content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/admin/supporter.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/blocks/global.department.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/theme.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/contact/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/feeds/blocks/global.rss.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/feeds/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/feeds/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/admin/list.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/admin/manager.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/blocks/global.free_content.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/language/data_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/language/data_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/freecontent/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/admin/rows.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.bootstrap.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.bootstrap.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.metismenu.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.site_mods.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.slimmenu.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.superfish.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.treeview.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/blocks/global.vertical_system.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/menu_blocks.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/menu/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/Log/Log.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/Log/index.html | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/Shared/Logs.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/Shared/Posts.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/Shared/index.html | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/admins.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/cat.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/change_cat.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/declined.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/del_cat.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/del_content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/move.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/publtime.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/re-published.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/setting.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/sourceajax.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/stop.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/tags.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/voices.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin/waiting.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin.functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/admin.menu.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/global.block_category.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/global.block_groups.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/global.block_new_comment.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/global.block_news_cat.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/global.block_tophits.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/module.block_headline.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/module.block_news.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/blocks/module.block_newscenter.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/author.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/detail.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/groups.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/print.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/savefile.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/search.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/sendmail.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/tag.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/topic.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/funcs/viewcat.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/global.functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/data_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/data_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/data_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/language/vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/rssdata.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/theme.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/news/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/admin/config.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/admin/content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/blocks/global.html.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/blocks/global.page_list.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/language/data_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/language/data_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/page/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/seek/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/seek/functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/seek/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/admin/cleardata.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/allbots.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/allbrowsers.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/allcountries.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/allos.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/allreferers.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/funcs/referer.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/statistics/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/two-step-verification/funcs/confirm.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/two-step-verification/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/two-step-verification/funcs/setup.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/two-step-verification/functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/two-step-verification/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/action_mysql.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/config.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/config_facebook.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/config_google.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/config_single-sign-on.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/edit.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/edit_2step.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/edit_oauth.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/editcensor.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/fields.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/getuserid.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/groups.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/user_add.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/user_waiting.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/admin/user_waiting_remail.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/blocks/global.login.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/blocks/global.login.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/active.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/avatar.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/editinfo.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/groups.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/login.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/logout.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/lostactivelink.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/lostpass.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/memberlist.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/funcs/register.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/global.functions.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/language/vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/login/cas-single-sign-on.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/login/oauth-facebook.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/login/oauth-google.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/login/oauth-zalo.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/theme.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/users/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/admin/content.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/admin/setting.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/blocks/global.voting.ini | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/blocks/global.voting.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/blocks/global.voting_random.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/funcs/main.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/language/admin_en.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/language/admin_fr.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/language/admin_vi.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file modules/voting/version.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file robots.php | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/authors.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/banners.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/freecontent.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/login.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/news.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/style.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/css/upload.css | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/banners.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/freecontent.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/main.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/news.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/news_content.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/js/users.js | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/authors/2step.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/authors/api-credentials.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/authors/api-roles.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/banners/b_list.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/banners/info_plan.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/banners/main.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/comment/config.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/comment/edit.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/contact/config.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/contact/supporter-content.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/database/save.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/extensions/manage.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/freecontent/list.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/language/check.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/admin.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/blockcat_lists.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/cat.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/content.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/main.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/settings.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/sources_list.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/tags.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/topics_list.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/news/voices.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/page/config.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/seotools/metatags.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/settings/headers.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/settings/security.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/settings/system.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/settings/variables.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/statistics/cleardata.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/upload/config.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/upload/foldlist.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/upload/main.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/upload/thumbconfig.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/upload/uploadconfig.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/config.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/config_oauth.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/config_single-sign-on.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/fields.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/getuserid.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/groups.tpl | SUCCESS
12:03:00_26-10-2025 | ::1 | Di chuyển file themes/admin_default/modules/users/main.tpl | SUCCESS
